Name,Tier,Color,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Turns to Win,Turns to Lose
J22 Vehicles & JMP Feathered Friends 3,A,W,132,75,57,0.5681818181818182,8.535623388024765,10.907571740716595,0.7906494508972765,20.08,19.859649122807017
J22 Zombies 1 & JMP Heavily Armored 3,A,WB,137,82,55,0.5985401459854015,8.533870126535032,10.890509212655266,0.7855463620400783,21.682926829268293,20.490909090909092
J22 Law 4 & J22 Zombies 1,A,WB,129,68,61,0.5271317829457365,8.529579033764856,10.87521949526566,0.781880153833601,20.764705882352942,22.491803278688526
J22 Elves 3 & J22 Merfolk 2,A,UG,148,91,57,0.6148648648648649,8.517199062343906,10.878077830615245,0.7869595894237796,18.87912087912088,18.31578947368421
J22 Rats & JMP Spooky 1,A,B,144,82,62,0.5694444444444444,8.516563280462517,10.878526347704629,0.7873210224140371,19.365853658536587,20.370967741935484
J22 Raid 4 & JMP Heavily Armored 3,A,WR,116,67,49,0.5775862068965517,8.515798174957837,10.876194313472778,0.7867987128383139,19.134328358208954,18.653061224489797
J22 Elves 3 & JMP Heavily Armored 3,A,WG,135,79,56,0.5851851851851851,8.511652862701338,10.87571034657117,0.7880191612899442,20.936708860759495,22.125
J22 Zombies 1 & JMP Spooky 1,A,B,130,73,57,0.5615384615384615,8.50919374337994,10.85648770332739,0.7824313199824833,20.671232876712327,21.140350877192983
J22 Multi-Headed 2 & J22 Think Again 3,A,UG,138,82,56,0.5942028985507246,8.507872448386976,10.871279122858004,0.787802224823676,18.865853658536587,18.660714285714285
J22 Ferocious 4 & JMP Liliana,A,BG,120,70,50,0.5833333333333334,8.498369897031155,10.84188062298828,0.781170241985708,20.02857142857143,18.32
JMP Dinosaurs 2 & JMP Unicorns,A,WG,135,76,59,0.562962962962963,8.497820361550223,10.855540121980612,0.7859065868101296,20.44736842105263,18.440677966101696
J22 Teamwork 2 & JMP Tree Hugging 4,A,WG,125,71,54,0.568,8.487623393913035,10.84626973975336,0.7862154486134418,21.098591549295776,21.62962962962963
J22 Multi-Headed 2 & J22 Raid 4,A,RG,131,77,54,0.5877862595419847,8.48310212638859,10.840394314504458,0.7857640627052893,16.454545454545453,18.796296296296298
J22 Scrying 1 & JMP Garruk,A,UG,130,73,57,0.5615384615384615,8.483016572880977,10.834741012884786,0.7839081466679361,19.356164383561644,19.403508771929825
J22 Landfall 2 & JMP Tree Hugging 4,A,G,121,66,55,0.5454545454545454,8.482946180978558,10.82957556003152,0.7822097930176541,20.015151515151516,18.963636363636365
