Pack,nCopies,Card,Mana Cost,Adj. Games Played,Adj. Wins,Adj. Losses,Games Played,Wins,Losses,Win Rate,Conservative Rating,Mean,StdDev,Tier,Turns to Win,Turns to Lose
J22 Scrying 1,1,"Sage's Row Savant",{1}{U},1079,472,607,1079,472,607,0.43744207599629287,37.762669708537196,42.79456395916195,1.6772980835415834,C,22.521186440677965,22.090609555189456
J22 Scrying 1,1,"Interpret the Signs",{5}{U},902,431,471,902,431,471,0.4778270509977827,14.299532427083522,19.57382007904401,1.7580958839868288,E,24.350348027842227,22.333333333333332
J22 Scrying 1,1,"Raiders' Karve",{3},1042,423,619,1042,423,619,0.4059500959692898,32.341101494903995,37.4808950773755,1.7132645274905003,D,24.12293144208038,21.785137318255252
J22 Scrying 1,1,"No Escape",{2}{U},677,339,338,677,339,338,0.5007385524372231,60.273658978234316,65.61497500429967,1.7804386753551165,B,24.398230088495577,23.837278106508876
J22 Scrying 2,1,"Biblioplex Kraken",{4}{U},1153,554,599,1153,554,599,0.48048568950563747,46.06790823147131,51.37011299212275,1.7674015868838127,C,23.068592057761734,23.76794657762938
J22 Scrying 2,1,"Preordain",{U},1205,553,652,1205,553,652,0.4589211618257261,17.911053671489405,23.273335481786358,1.7874272700989835,E,22.59132007233273,22.682515337423315
J22 Scrying 2,1,"Anchor to the Aether",{2}{U},1169,547,622,1169,547,622,0.4679213002566296,25.995691411557274,31.28555704215615,1.7632885435329582,D,22.468007312614258,23.766881028938908
J22 Scrying 2,1,"Explorer's Scope",{1},1249,524,725,1249,524,725,0.41953562850280224,14.812869687051549,20.123302561320063,1.770144291422838,E,22.423664122137403,22.32551724137931
J22 Scrying 2,1,"Faerie Seer",{U},1115,517,598,1115,517,598,0.46367713004484307,35.65545273737117,40.97788320470422,1.7741434891110166,D,21.8568665377176,22.47324414715719
J22 Scrying 2,1,"Octoprophet",{3}{U},1131,516,615,1131,516,615,0.4562334217506631,39.257909590801376,44.601072700863895,1.7810543700208394,C,22.930232558139537,23.541463414634148
J22 Scrying 2,1,"Cryptic Serpent",{5}{U}{U},1014,503,511,1014,503,511,0.4960552268244576,55.320201931967915,60.612581872900876,1.7641266469776535,C,23.842942345924452,24.800391389432484
J22 Scrying 2,1,"Kenessos, Priest of Thassa",{1}{U},1162,500,662,1162,500,662,0.43029259896729777,30.141619507070097,35.38904778887098,1.7491427606002956,D,22.884,23.075528700906343
J22 Scrying 2,1,"Moonfolk Puzzlemaker",{2}{U},1081,489,592,1081,489,592,0.45235892691951896,38.1985968576682,43.621558041913815,1.807653728081872,C,22.631901840490798,23.81081081081081
J22 Scrying 2,1,"Augury Owl",{1}{U},1079,474,605,1079,474,605,0.4392956441149212,39.14540966023405,44.433255562444764,1.7626153007369052,C,22.51054852320675,22.66280991735537
J22 Scrying 2,1,"Condescend",{X}{U},789,385,404,789,385,404,0.4879594423320659,48.28887974377133,53.516683652035205,1.7426013027546237,C,22.21818181818182,23.952970297029704
J22 Shapeshifters,1,"Mistwalker",{2}{U},1153,637,516,1153,637,516,0.5524718126626192,48.953969369869014,54.01519302575362,1.687074551961535,C,21.86342229199372,22.011627906976745
J22 Shapeshifters,1,"Heirloom Blade",{3},1143,627,516,1143,627,516,0.5485564304461942,40.17360760335704,45.19688404198602,1.6744254795429927,C,20.917065390749602,20.399224806201552
J22 Shapeshifters,1,"Crashing Tide",{2}{U},1059,584,475,1059,584,475,0.5514636449480642,38.2179921727559,43.33263660520321,1.7048814774824375,C,22.03253424657534,22.233684210526317
J22 Shapeshifters,1,"Universal Automaton",{1},1116,582,534,1116,582,534,0.521505376344086,33.44249171766312,38.55328822135807,1.7035988345649866,D,21.915807560137456,21.692883895131086
J22 Shapeshifters,1,"Littjara Kinseekers",{3}{U},1098,578,520,1098,578,520,0.5264116575591985,45.598081843946716,50.693354770668236,1.698424308907174,C,22.508650519031143,21.925
J22 Shapeshifters,1,"Bloodline Pretender",{3},1082,565,517,1082,565,517,0.522181146025878,47.18974255152685,52.283499324290695,1.6979189242546155,C,22.072566371681415,21.870406189555126
J22 Shapeshifters,1,"Mirror Image",{2}{U},823,439,384,823,439,384,0.5334143377885784,44.70801775276513,49.81538342448323,1.7024552239060344,C,22.892938496583145,22.932291666666668
J22 Shapeshifters,1,"Gigantoplasm",{3}{U},835,430,405,835,430,405,0.5149700598802395,75.62630560855138,80.38059599290614,1.5847634614515869,A,23.25813953488372,22.44938271604938
J22 Shapeshifters,1,"Pirated Copy",{4}{U},739,402,337,739,402,337,0.543978349120433,43.33210810136672,48.380161250021374,1.6826843828848832,C,23.31592039800995,23.204747774480712
J22 Shapeshifters,1,"Lookout's Dispersal",{2}{U},632,331,301,632,331,301,0.5237341772151899,49.2026750396077,54.33155921779275,1.7096280593950177,C,21.83383685800604,22.524916943521596
J22 Shapeshifters,1,"Chilling Trap",{U},745,237,508,745,237,508,0.3181208053691275,13.991737400519721,19.082225344170336,1.6968293145502051,E,23.962025316455698,21.580708661417322
J22 Shapeshifters,1,"Amoeboid Changeling",{1}{U},1,1,0,1,1,0,1.0,53.04879099497394,77.01775704300017,7.989655349342078,C,34.0,NaN
J22 Snow,1,"Chillerpillar",{3}{U},1172,537,635,1172,537,635,0.45819112627986347,48.558844148845665,53.58893061342971,1.676695488194682,C,21.97951582867784,21.00472440944882
J22 Snow,1,"Isu the Abominable",{3}{U}{U},1055,519,536,1055,519,536,0.4919431279620853,47.54275150233963,52.62690032872243,1.6947162754609328,C,22.62042389210019,21.682835820895523
J22 Snow,1,"Pilfering Hawk",{1}{U},1083,473,610,1083,473,610,0.43674976915974145,36.064827068660534,41.10820987594697,1.6811276024288124,D,22.503171247357294,20.945901639344264
J22 Snow,1,"Shimmerdrift Vale",no cost,1097,469,628,1097,469,628,0.4275296262534184,17.815723141465742,22.90079488846551,1.695023915666589,E,22.228144989339018,20.598726114649683
J22 Snow,1,"Coldsteel Heart",{2},1044,461,583,1044,461,583,0.44157088122605365,22.449433635656046,27.547310520544535,1.6992922949628293,D,22.379609544468547,21.140651801029158
J22 Snow,1,"Avalanche Caller",{1}{U},1138,448,690,1138,448,690,0.3936731107205624,52.0383809675926,56.98498815329304,1.648869061900145,C,22.959821428571427,20.428985507246377
J22 Snow,1,"Frostpeak Yeti",{3}{U},1051,438,613,1051,438,613,0.4167459562321599,38.986596672038516,44.07676166584707,1.6967216646028525,C,23.470319634703195,21.36867862969005
J22 Snow,1,"Phyrexian Ironfoot",{3},1025,433,592,1025,433,592,0.4224390243902439,47.755322428580385,52.802365760160114,1.6823477771932442,C,23.42956120092379,21.41722972972973
J22 Snow,1,"Icebind Pillar",{2}{U},973,420,553,973,420,553,0.4316546762589928,37.892299209333125,43.031936487700406,1.7132124261224275,C,24.104761904761904,21.443037974683545
J22 Snow,1,"Berg Strider",{4}{U},895,401,494,895,401,494,0.4480446927374302,50.44195395031207,55.59155798733669,1.7165346790082068,C,23.947630922693268,22.32591093117409
J22 Snow,1,"Marit Lage's Slumber",{1}{U},962,397,565,962,397,565,0.4126819126819127,21.8408403083809,27.041799446328238,1.7336530459824455,D,23.700251889168765,20.846017699115045
J22 Snow,1,"Crippling Chill",{2}{U},790,356,434,790,356,434,0.4506329113924051,32.830786033826975,37.864263180137016,1.67782571543668,D,24.04494382022472,22.668202764976957
J22 Speedy,1,"Warcry Phoenix",{3}{R},1025,484,541,1025,484,541,0.4721951219512195,50.158011227439104,55.3595569572998,1.7338485766202316,C,18.080578512396695,18.632162661737524
J22 Speedy,1,"Bolt Hound",{2}{R},1011,459,552,1011,459,552,0.4540059347181009,42.100650489182705,47.41382731791036,1.771058942909218,C,17.56644880174292,19.217391304347824
J22 Speedy,1,"Nest Robber",{1}{R},1010,454,556,1010,454,556,0.4495049504950495,35.019318501811746,40.284313273750186,1.7549982573128127,D,17.79955947136564,19.199640287769785
J22 Speedy,1,"Fanatical Firebrand",{R},968,434,534,968,434,534,0.44834710743801653,34.23065155196446,39.54366777342162,1.7710054071523849,D,17.75115207373272,19.423220973782772
J22 Speedy,1,"Kiki-Jiki, Mirror Breaker",{2}{R}{R}{R},830,390,440,830,390,440,0.46987951807228917,51.696368448622366,56.67877842066388,1.660803324013838,C,18.856410256410257,19.168181818181818
J22 Speedy,1,"Irreverent Revelers",{2}{R},868,367,501,868,367,501,0.4228110599078341,39.273235329653446,44.512734899439614,1.7464998565953893,C,18.719346049046322,19.872255489021956
J22 Speedy,1,"Rush of Adrenaline",{R},738,363,375,738,363,375,0.491869918699187,40.879033203774824,46.08736538713774,1.7361107277876378,C,18.564738292011018,20.208
J22 Speedy,1,"Markov Warlord",{5}{R},571,363,208,571,363,208,0.6357267950963222,72.9470267138295,77.99518025535151,1.6827178471740056,B,18.520661157024794,20.283653846153847
J22 Speedy,1,"Mudbutton Torchrunner",{2}{R},817,313,504,817,313,504,0.38310893512851896,42.94444221655999,48.0932162714591,1.7162580182997034,C,19.47923322683706,19.771825396825395
J22 Speedy,1,"Swift Kick",{3}{R},724,303,421,724,303,421,0.4185082872928177,40.10358871382342,45.18327474204537,1.6932286760739832,C,19.465346534653467,20.225653206650833
J22 Speedy,1,"Fiery Conclusion",{1}{R},669,263,406,669,263,406,0.3931240657698057,28.92555843798025,34.11900858982598,1.7311500506152437,D,19.55133079847909,20.52463054187192
J22 Speedy,1,"Ardoz, Cobbler of War",{1}{R},1,1,0,1,1,0,1.0,79.23837741865118,99.39828941469162,6.719970665346813,A,18.0,NaN
J22 Spicy,1,"Loxodon Warhammer",{3},911,471,440,911,471,440,0.5170142700329309,64.4375442914886,69.27697744023916,1.6131443829168517,B,19.43099787685775,19.097727272727273
J22 Spicy,1,"Impending Doom",{2}{R},886,468,418,886,468,418,0.5282167042889391,42.055034700544304,46.929844447854805,1.6249365824368334,C,17.978632478632477,17.935406698564595
J22 Spicy,1,"Auntie Blyte, Bad Influence",{2}{R},896,455,441,896,455,441,0.5078125,63.82244214540062,68.50503413095288,1.5608639951840866,B,18.56703296703297,18.927437641723355
J22 Spicy,1,"Smoldering Efreet",{1}{R},923,436,487,923,436,487,0.4723726977248104,40.50940546158353,45.40193195860987,1.6308421656754464,C,18.38532110091743,18.973305954825463
J22 Spicy,1,"Fireslinger",{1}{R},854,425,429,854,425,429,0.49765807962529274,47.64547812740118,52.61393291962652,1.6561515974084473,C,18.614117647058823,19.452214452214452
J22 Spicy,1,"Sarkhan's Rage",{4}{R},740,391,349,740,391,349,0.5283783783783784,53.97582439043246,58.89451955000766,1.6395650531917334,C,18.485933503836318,19.584527220630374
J22 Spicy,1,"Ravenous Giant",{2}{R}{R},773,383,390,773,383,390,0.49547218628719275,48.6300866291663,53.57853418907195,1.6494825199685517,C,18.733681462140993,19.44871794871795
J22 Spicy,1,"Spear Spewer",{R},891,376,515,891,376,515,0.4219977553310887,32.40561394925105,37.480317404459086,1.691567818402679,D,18.42287234042553,18.980582524271846
J22 Spicy,1,"Aftershock",{2}{R}{R},678,325,353,678,325,353,0.47935103244837757,44.72577335692695,49.52272859825237,1.5989850804418078,C,19.16923076923077,19.402266288951843
J22 Spicy,1,"Goblin Psychopath",{3}{R},871,320,551,871,320,551,0.36739380022962115,31.28509167335096,36.07075831205428,1.5952222129011078,D,18.55,18.308529945553538
J22 Spicy,1,"Goblin Artillery",{1}{R}{R},711,318,393,711,318,393,0.4472573839662447,47.488702373391035,52.34068761683295,1.6173284144806377,C,19.028301886792452,19.1882951653944
J22 Spirits 1,1,"Chains of Custody",{2}{W},1121,640,481,1121,640,481,0.5709188224799286,38.89002478582219,44.10746710043017,1.7391474382026606,C,21.7390625,22.854469854469855
J22 Spirits 1,1,"Blessed Defiance",{W},1080,636,444,1080,636,444,0.5888888888888889,37.79117365392007,42.95414850971882,1.720991618599584,C,21.540880503144653,23.79054054054054
J22 Spirits 1,1,"Angel of Flight Alabaster",{4}{W},1005,617,388,1005,617,388,0.6139303482587065,63.20601425874656,68.29852554660827,1.6975037626205707,B,21.427876823338735,22.984536082474225
J22 Spirits 1,1,"Selfless Spirit",{1}{W},1023,607,416,1023,607,416,0.5933528836754643,50.43533362685617,55.514118525252066,1.6929282994652985,C,20.630971993410213,23.04326923076923
J22 Spirits 1,1,"Apothecary Geist",{3}{W},1018,586,432,1018,586,432,0.5756385068762279,50.221547395075945,55.37972845997371,1.719393688299256,C,21.940273037542664,23.46990740740741
J22 Spirits 1,1,"Doomed Traveler",{W},1043,572,471,1043,572,471,0.548418024928092,35.37991505328894,40.52749553112315,1.7158601592780696,D,21.164335664335663,22.910828025477706
J22 Spirits 1,1,"Gallows Warden",{4}{W},967,559,408,967,559,408,0.578076525336091,53.05717772749349,58.101181853472134,1.681334708659549,C,22.36314847942755,23.66176470588235
J22 Spirits 1,1,"Pilgrim of the Ages",{2}{W},993,539,454,993,539,454,0.5427995971802618,32.44018644718578,37.56337502952951,1.7077295274479105,D,22.21892393320965,23.515418502202643
J22 Spirits 1,1,"Mausoleum Guard",{3}{W},964,530,434,964,530,434,0.549792531120332,40.29939355268815,45.436373904618435,1.7123267839767609,C,22.07358490566038,23.29032258064516
J22 Spirits 1,1,"Eidolon of Rhetoric",{2}{W},974,516,458,974,516,458,0.5297741273100616,38.21395972948885,43.25559680944942,1.6805456933201912,C,22.978682170542637,23.888646288209607
J22 Spirits 1,1,"Not Forgotten",{1}{W},863,447,416,863,447,416,0.5179606025492468,41.20009469913424,46.3557968803193,1.7185673937283543,C,21.975391498881432,24.03846153846154
J22 Spirits 1,1,"Divine Verdict",{3}{W},604,327,277,604,327,277,0.5413907284768212,44.3312980504341,49.420238299010364,1.6963134161920874,C,23.92966360856269,25.75812274368231
J22 Spirits 2,1,"Martyr's Soul",{2}{W},1176,625,551,1176,625,551,0.5314625850340136,42.59786694846741,47.63494892762315,1.6790273263852462,C,22.7088,22.491833030852995
J22 Spirits 2,1,"Blessed Defiance",{W},1056,611,445,1056,611,445,0.5785984848484849,40.81721792752327,45.94551033931373,1.7094308039301538,C,23.175122749590834,23.982022471910113
J22 Spirits 2,1,"Chains of Custody",{2}{W},1104,577,527,1104,577,527,0.5226449275362319,38.36540972371818,43.47858867413307,1.7043929834716296,C,23.103986135181977,23.111954459203037
J22 Spirits 2,1,"Doomed Traveler",{W},1048,576,472,1048,576,472,0.549618320610687,39.27280678508502,44.319916433590215,1.6823698828350653,C,22.625,23.097457627118644
J22 Spirits 2,1,"Gallows Warden",{4}{W},985,550,435,985,550,435,0.5583756345177665,54.92225774194906,60.01819664782432,1.6986463019584188,C,23.46,24.07126436781609
J22 Spirits 2,1,"Mausoleum Guard",{3}{W},1020,546,474,1020,546,474,0.5352941176470588,46.61532649418541,51.80404900146608,1.729574169093557,C,23.164835164835164,23.20253164556962
J22 Spirits 2,1,"Devouring Light",{1}{W}{W},999,543,456,999,543,456,0.5435435435435435,49.245170964854694,54.45639017500099,1.7370730700487649,C,23.696132596685082,24.25877192982456
J22 Spirits 2,1,"Pilgrim of the Ages",{2}{W},1019,509,510,1019,509,510,0.49950932286555444,39.12681539521904,44.30518934463812,1.7261246498063605,C,23.760314341846758,23.570588235294117
J22 Spirits 2,1,"Eidolon of Rhetoric",{2}{W},992,488,504,992,488,504,0.49193548387096775,36.45574198978518,41.53898621765499,1.6944147426232683,D,24.547131147540984,23.44047619047619
J22 Spirits 2,1,"Triplicate Spirits",{4}{W}{W},820,486,334,820,486,334,0.5926829268292683,61.69396858185608,66.58817240709348,1.6314012750791338,B,23.666666666666668,24.233532934131738
J22 Spirits 2,1,"Hour of Reckoning",{4}{W}{W}{W},581,305,276,581,305,276,0.5249569707401033,65.07674691367428,70.1430100048392,1.6887543637216373,B,26.80983606557377,26.53985507246377
J22 Teamwork 1,1,"Sandstone Bridge",no cost,1149,539,610,1149,539,610,0.4691035683202785,28.0532316404412,33.05895964401134,1.6685760011900455,D,20.69016697588126,20.654098360655738
J22 Teamwork 1,1,"Moment of Triumph",{W},904,512,392,904,512,392,0.5663716814159292,49.24135067648737,54.345910969627674,1.7015200977134342,C,20.685546875,21.693877551020407
J22 Teamwork 1,1,"Taranika, Akroan Veteran",{1}{W}{W},1006,506,500,1006,506,500,0.5029821073558648,52.92499646554133,58.05256857307463,1.7091907025111008,C,20.59683794466403,21.512
J22 Teamwork 1,1,"Combat Professor",{3}{W},942,480,462,942,480,462,0.5095541401273885,55.002956046507045,60.01911295600879,1.672052303167249,C,20.908333333333335,21.549783549783548
J22 Teamwork 1,1,"Valorous Stance",{1}{W},972,477,495,972,477,495,0.49074074074074076,44.85438179743102,49.89546191457158,1.680360039046853,C,21.067085953878408,21.838383838383837
J22 Teamwork 1,1,"Agrus Kos, Eternal Soldier",{3}{W},1034,467,567,1034,467,567,0.45164410058027077,41.95471600486883,47.04852293629877,1.6979356438099802,C,21.301927194860813,21.414462081128747
J22 Teamwork 1,1,"Infantry Veteran",{W},1018,464,554,1018,464,554,0.45579567779960706,31.069118213955473,36.137352251847425,1.6894113459639837,D,20.370689655172413,20.67148014440433
J22 Teamwork 1,1,"Angelic Cub",{1}{W},1013,453,560,1013,453,560,0.4471865745310958,28.70372879477915,33.75793962351264,1.6847369429111638,D,20.598233995584987,21.021428571428572
J22 Teamwork 1,1,"Cage of Hands",{2}{W},1016,452,564,1016,452,564,0.4448818897637795,35.56873031602134,40.6988718591527,1.710047181043789,D,21.422566371681416,21.22695035460993
J22 Teamwork 1,1,"Angelic Protector",{3}{W},916,444,472,916,444,472,0.4847161572052402,45.0867147415785,50.129868053080955,1.6810511038341527,C,20.923423423423422,21.733050847457626
J22 Teamwork 1,1,"Task Force",{2}{W},923,396,527,923,396,527,0.42903575297941493,35.847826966808185,40.928555818075935,1.6935762837559165,D,21.45959595959596,21.343453510436433
J22 Teamwork 1,1,"Dragon Blood",{3},871,370,501,871,370,501,0.42479908151549944,39.01963698902705,43.91769883796036,1.6326872829777705,C,21.589189189189188,20.447105788423155
J22 Teamwork 1,1,"Cavalry Drillmaster",{1}{W},32,22,10,32,22,10,0.6875,28.012757878159846,37.78991734465522,3.2590531554984588,D,22.59090909090909,22.7
J22 Teamwork 2,1,"Combat Professor",{3}{W},1076,534,542,1076,534,542,0.4962825278810409,61.43662678915058,66.33972009870506,1.6343644365181595,B,21.196629213483146,21.498154981549817
J22 Teamwork 2,1,"Sandstone Bridge",no cost,1204,530,674,1204,530,674,0.44019933554817275,29.41262511406179,34.4884375939343,1.6919374932908366,D,21.058490566037737,20.73145400593472
J22 Teamwork 2,1,"Light of Hope",{W},1157,509,648,1157,509,648,0.4399308556611927,35.60424746326605,40.54930513049682,1.6483525557435892,D,21.25540275049116,21.006172839506174
J22 Teamwork 2,1,"Agrus Kos, Eternal Soldier",{3}{W},1068,479,589,1068,479,589,0.448501872659176,47.459422721447766,52.484747069433325,1.6751081159951866,C,21.615866388308977,21.59762308998302
J22 Teamwork 2,1,"Valorous Stance",{1}{W},1042,477,565,1042,477,565,0.45777351247600767,48.478419593680954,53.382240769371045,1.634607058563363,C,21.89517819706499,22.146902654867258
J22 Teamwork 2,1,"Tempered Veteran",{1}{W},1069,471,598,1069,471,598,0.44059869036482696,45.190967521746245,50.16688218941175,1.6586382225551681,C,22.059447983014863,21.137123745819398
J22 Teamwork 2,1,"Infantry Veteran",{W},1079,458,621,1079,458,621,0.42446709916589437,29.480513570258285,34.372950344377,1.6308122580395727,D,21.399563318777293,20.92753623188406
J22 Teamwork 2,1,"Angelic Protector",{3}{W},1001,452,549,1001,452,549,0.4515484515484515,44.896678542602636,49.91206187495433,1.6717944441172325,C,21.311946902654867,21.68488160291439
J22 Teamwork 2,1,"Angelic Cub",{1}{W},1069,438,631,1069,438,631,0.4097287184284378,34.545562930702864,39.522587558063144,1.6590082091200935,D,21.40639269406393,21.358161648177497
J22 Teamwork 2,1,"Task Force",{2}{W},1019,397,622,1019,397,622,0.38959764474975467,30.40674821004528,35.45750060208044,1.6835841306783863,D,22.634760705289672,22.0
J22 Teamwork 2,1,"Iron Bully",{3},954,367,587,954,367,587,0.38469601677148846,32.232094073284735,37.23278650115985,1.6668974759583715,D,21.47138964577657,22.05962521294719
J22 Teamwork 2,1,"Cavalry Drillmaster",{1}{W},40,18,22,40,18,22,0.45,28.825925912524553,37.90633378712399,3.0268026248664794,D,24.944444444444443,24.363636363636363
J22 Think Again 1,1,"Steelgaze Griffin",{4}{U},1257,613,644,1257,613,644,0.48766905330151156,51.914821530574756,57.23850515891494,1.7745612094467293,C,21.90701468189233,21.411490683229815
J22 Think Again 1,1,"Drag Under",{2}{U},1168,573,595,1168,573,595,0.4905821917808219,29.98310561918751,35.37882003939978,1.7985714734040896,D,21.842931937172775,21.626890756302522
J22 Think Again 1,1,"Tome Anima",{3}{U},1195,554,641,1195,554,641,0.4635983263598326,46.71031577211549,52.08774116472253,1.792475130869012,C,22.296028880866427,21.336973478939157
J22 Think Again 1,1,"Spectral Sailor",{U},1130,548,582,1130,548,582,0.4849557522123894,34.28205139202346,39.60959610932957,1.7758482391020372,D,21.10036496350365,20.65463917525773
J22 Think Again 1,1,"Mystic Skyfish",{2}{U},1134,535,599,1134,535,599,0.47178130511463845,40.08791662949809,45.35771383687937,1.7565990691270934,C,21.960747663551402,21.65108514190317
J22 Think Again 1,1,"Serum Visions",{U},1170,533,637,1170,533,637,0.45555555555555555,15.49013572568035,20.8785077235051,1.7961239992749165,E,22.168855534709195,20.740973312401884
J22 Think Again 1,1,"Teferi's Protege",{2}{U},1180,522,658,1180,522,658,0.4423728813559322,36.73824091236371,42.148607262035355,1.80345544989055,D,22.346743295019156,21.24924012158055
J22 Think Again 1,1,"Merfolk Pupil",{1}{U},1154,522,632,1154,522,632,0.45233968804159447,23.476236686625402,28.902614903840117,1.808792739071572,D,22.055555555555557,21.343354430379748
J22 Think Again 1,1,"Memorial to Genius",no cost,1242,514,728,1242,514,728,0.4138486312399356,22.852464444896626,28.298687477536014,1.8154076775464631,D,21.939688715953306,20.035714285714285
J22 Think Again 1,1,"Faerie Vandal",{1}{U},1007,501,506,1007,501,506,0.49751737835153925,46.59478696184713,51.8636039144954,1.7562723175494241,C,21.512974051896208,21.768774703557312
J22 Think Again 1,1,"Soul Read",{3}{U},1029,457,572,1029,457,572,0.44412050534499514,17.332704919842733,22.63732945217459,1.7682081774439518,E,22.772428884026258,21.70979020979021
J22 Think Again 1,1,"Jace, Arcane Strategist",{4}{U}{U},688,338,350,688,338,350,0.49127906976744184,29.372962783797384,34.92570036001486,1.8509125254058252,D,23.855029585798817,23.22
J22 Think Again 2,1,"Steelgaze Griffin",{4}{U},1181,581,600,1181,581,600,0.49195596951735815,45.925843769753506,51.075495607327454,1.7165506125246501,C,21.34595524956971,21.573333333333334
J22 Think Again 2,1,"Alandra, Sky Dreamer",{2}{U}{U},1063,534,529,1063,534,529,0.5023518344308561,53.42326976966495,58.5932181954738,1.723316141936284,C,22.310861423220974,22.045368620037806
J22 Think Again 2,1,"Teferi's Protege",{2}{U},1130,520,610,1130,520,610,0.46017699115044247,42.9502349315341,48.1320736726079,1.7272795803579342,C,21.671153846153846,21.347540983606557
J22 Think Again 2,1,"Spectral Sailor",{U},1074,506,568,1074,506,568,0.47113594040968343,32.31137790852576,37.497470864023825,1.728697651832688,D,20.934782608695652,21.322183098591548
J22 Think Again 2,1,"Mystic Skyfish",{2}{U},1102,504,598,1102,504,598,0.4573502722323049,42.99361309473415,48.27807280235177,1.761486569205873,C,21.603174603174605,21.598662207357858
J22 Think Again 2,1,"Merfolk Pupil",{1}{U},1131,501,630,1131,501,630,0.44297082228116713,26.22891782504717,31.47889192091339,1.749991365288741,D,21.656686626746506,21.515873015873016
J22 Think Again 2,1,"Tome Anima",{3}{U},1126,492,634,1126,492,634,0.4369449378330373,35.50584187331329,40.67781687055587,1.7239916657475285,D,21.983739837398375,21.585173501577287
J22 Think Again 2,1,"Faerie Vandal",{1}{U},1014,492,522,1014,492,522,0.48520710059171596,43.0720009242683,48.17345783105249,1.700485635594729,C,21.073170731707318,21.24712643678161
J22 Think Again 2,1,"Opt",{U},1133,487,646,1133,487,646,0.4298323036187114,15.089660284910217,20.199597361930763,1.703312359006849,E,21.62012320328542,21.151702786377708
J22 Think Again 2,1,"Soul Read",{3}{U},1007,464,543,1007,464,543,0.46077457795431975,16.84357170060568,22.20722130051565,1.7878831999699893,E,22.338362068965516,21.70902394106814
J22 Think Again 2,1,"Hedron Archive",{4},860,353,507,860,353,507,0.4104651162790698,20.877464262964384,26.09046722057857,1.737667652538062,D,22.611898016997166,21.613412228796843
J22 Think Again 3,1,"Teferi's Protege",{2}{U},1183,561,622,1183,561,622,0.474218089602705,39.592707299231535,44.7009340536661,1.7027422514781905,C,21.946524064171122,21.2475884244373
J22 Think Again 3,1,"Alandra, Sky Dreamer",{2}{U}{U},1089,558,531,1089,558,531,0.512396694214876,52.99041433040419,57.99635455876965,1.6686467427884857,C,22.35663082437276,22.129943502824858
J22 Think Again 3,1,"Steelgaze Griffin",{4}{U},1065,555,510,1065,555,510,0.5211267605633803,53.668549413272565,58.70800530920438,1.6798186319772712,C,22.363963963963965,22.090196078431372
J22 Think Again 3,1,"Spectral Sailor",{U},1103,538,565,1103,538,565,0.4877606527651859,34.50417380348108,39.694013425848695,1.7299465407892052,D,21.524163568773233,21.26017699115044
J22 Think Again 3,1,"Tome Anima",{3}{U},1086,512,574,1086,512,574,0.4714548802946593,41.96924800765983,47.0641537978391,1.6983019300597575,C,22.642578125,21.66724738675958
J22 Think Again 3,1,"Merfolk Pupil",{1}{U},1105,506,599,1105,506,599,0.4579185520361991,29.798405954086974,34.90618683897577,1.7025936282962657,D,21.85375494071146,21.41569282136895
J22 Think Again 3,1,"Faerie Vandal",{1}{U},983,485,498,983,485,498,0.4933875890132248,40.360836552200425,45.46333849277835,1.7008339801926404,C,21.542268041237115,21.7429718875502
J22 Think Again 3,1,"Mystic Skyfish",{2}{U},1093,482,611,1093,482,611,0.4409881061299177,27.237620854835605,32.42447192369637,1.7289503562869228,D,22.38589211618257,21.777414075286416
J22 Think Again 3,1,"Desert of the Mindful",no cost,1059,471,588,1059,471,588,0.4447592067988669,22.994481684571863,28.126333347848842,1.7106172210923265,D,21.83864118895966,20.931972789115648
J22 Think Again 3,1,"Hieroglyphic Illumination",{3}{U},973,447,526,973,447,526,0.45940390544707094,17.49862762894807,22.69346489026571,1.7316124204392127,E,22.88814317673378,21.59505703422053
J22 Think Again 3,1,"Lay Claim",{5}{U}{U},845,425,420,845,425,420,0.5029585798816568,40.12335923913183,45.296047559489594,1.7242294401192548,C,22.390588235294118,21.85
J22 Think Again 3,1,"Neutralize",{1}{U}{U},717,377,340,717,377,340,0.5258019525801952,59.07686355924082,64.33421757332408,1.7524513380277529,B,23.25994694960212,23.758823529411764
J22 Think Again 4,1,"Leave in the Dust",{3}{U},1109,568,541,1109,568,541,0.5121731289449954,24.39251343884488,29.507471272548806,1.7049859445679756,D,20.933098591549296,20.203327171903883
J22 Think Again 4,1,"Memorial to Genius",no cost,1211,546,665,1211,546,665,0.4508670520231214,25.588272129374168,30.76344331978462,1.7250570634701505,D,21.294871794871796,18.75639097744361
J22 Think Again 4,1,"Steelgaze Griffin",{4}{U},1020,538,482,1020,538,482,0.5274509803921569,49.91239454175229,54.9689093797633,1.6855049460036717,C,21.269516728624534,20.775933609958507
J22 Think Again 4,1,"Faerie Formation",{4}{U},920,520,400,920,520,400,0.5652173913043478,62.14806844709092,67.16108631258298,1.6710059551640195,B,21.263461538461538,20.8525
J22 Think Again 4,1,"Mantle of Tides",{U},1177,516,661,1177,516,661,0.43840271877655057,38.80447109291132,43.93018775270599,1.708572219931557,C,21.162790697674417,19.307110438729197
J22 Think Again 4,1,"Military Intelligence",{1}{U},1186,504,682,1186,504,682,0.42495784148397975,11.304998296510561,16.57193538565079,1.7556456963800762,E,21.40674603174603,19.156891495601172
