J25 Explorers 2,J22 Zombies 3,JMP Heavily Armored 3,J25 Bloody 4,PT3.1788412S,18
JMP Doctor 2,J25 Clerics 2,JMP Tree Hugging 1,J22 Inventive 3,PT3.0253498S,14
J22 Raid 3,J25 Explorers 1,J25 Explorers 4,J22 Law 4,PT12.827446S,19
J22 Raid 1,J22 Fangs 2,JMP Spellcasting 1,JMP Smashing 3,PT13.5613976S,20
JMP Enchanted 1,J25 Stoked 3,J25 Enchanted 1,J22 Vehicles,PT1.9561153S,15
J22 Fangs 1,JMP Garruk,JMP Above the Clouds 2,J22 Ferocious 2,PT7.8183334S,15
J25 Explorers 2,J22 Spirits 2,JMP Pirates 1,JMP Predatory 2,PT8.0427409S,17
JMP Doctor 3,J22 Gross 4,J25 Surprise 1,J25 Beasts 1,PT4.4847384S,16
J22 Gross 4,J25 Healers 4,J22 Law 1,JMP Under the Sea 2,PT4.920748S,24
J22 Demons 1,JMP Plus One 3,JMP Heavily Armored 1,J22 Demons 2,PT1.5916737S,15
J25 Fun Guys 1,J25 Drowned 2,J25 Bloody 4,J25 Zealots 1,PT55.2657103S,30
JMP Plus One 2,J22 Inventive 4,J25 Dinosaurs 2,JMP Devilish 2,PT3.0320089S,17
J25 Treasures 2,JMP Spellcasting 3,JMP Spellcasting 4,J25 Enchanted 3,PT9.3678551S,20
J25 Soaring 2,J22 Ferocious 4,JMP Wizards 4,J25 Goblins 2,PT4.1688738S,20
J22 Faeries 1,J22 Ferocious 1,JMP Elves 1,JMP Spellcasting 2,PT3.4122011S,15
J22 Unlucky Thirteen,J25 Zealots 3,JMP Legion 4,JMP Milling,PT9.3210741S,21
J25 Fun Guys 2,J25 Burning,J22 Detective 4,J22 Cats 2,PT9.9262614S,21
J25 Healers 1,J22 Think Again 4,J25 Treasures 1,J22 Law 2,PT4.9992805S,18
JMP Reanimated 3,JMP Archaeology 3,J25 Drowned 1,JMP Under the Sea 2,PT2.2172253S,15
JMP Dinosaurs 4,JMP Rainbow,J22 Raid 2,J22 Primates,PT1M15.6563514S,29
J25 Enchanted 1,J22 Vehicles,J25 Dragons 1,JMP Dragons 2,PT1.74884S,15
J25 Healers 4,J22 Inventive 2,JMP Pirates 1,JMP Wizards 3,PT2.7169536S,15
J25 Vampires 3,J25 Treasures 1,J25 Soaring 4,JMP Plus One 2,PT3.0351775S,17
JMP Minions 1,JMP Predatory 1,J22 Elves 3,J22 Raid 3,PT1.3763562S,13
J22 Fangs 3,JMP Predatory 2,J25 Enchanted 3,J22 Detective 1,PT18.2509581S,41
J25 Surprise 1,J22 Cruel 1,J25 Stoked 3,J25 Wizards 2,PT3.343717S,17
J25 Healers 4,J25 Elves 2,J22 Gigantic 2,J25 Drowned 1,PT1.9393229S,13
JMP Heavily Armored 2,J25 Ghastly 3,J25 Soaring 4,J22 Go to School 2,PT10.4785358S,19
JMP Spellcasting 2,JMP Lightning 1,JMP Spooky 1,J22 Morbid 2,PT2.5747011S,13
J25 Vampires 3,J22 Primates,JMP Well-Read 3,J22 Holy 1,PT7.3172786S,20
J22 Speedy,JMP Spirits 2,J22 Blink 1,J25 Legion 1,PT3.2341469S,13
JMP Milling,J25 Zealots 2,J25 Zealots 3,JMP Reanimated 2,PT4.4058779S,20
J25 Zealots 2,JMP Well-Read 2,J25 Elves 4,J25 Inventive 1,PT5.4870312S,20
J22 Speedy,J22 Cats 1,JMP Enchanted 1,J25 Elves 1,PT10.0455826S,37
J22 Elves 4,J25 Elves 1,J22 Cats 1,J22 Go to School 1,PT21.6679718S,21
J22 Dragons 2,JMP Above the Clouds 3,J22 Blink 4,JMP Vampires 2,PT15.413187S,25
J22 Insects 4,J22 Zombies 3,J25 Vampires 1,J22 Spirits 1,PT37.2637022S,22
JMP Plus One 4,JMP Cats 2,JMP Legion 2,J22 Detective 2,PT2.4536912S,14
J25 Dinosaurs 1,J25 Armed 1,J25 Encounter 1,JMP Lightning 1,PT10.9500644S,31
JMP Smashing 2,J25 Dinosaurs 2,J22 Faeries 2,J22 Inventive 3,PT6.0765897S,18
J25 Wizards 2,J22 Vehicles,J25 Bookworms 4,JMP Cats 1,PT1.5888576S,13
J25 Nefarious,J25 Bloody 1,J22 Gross 2,J25 Goblins 3,PT4.4252467S,17
J22 Zombies 4,JMP Goblins 1,JMP Spellcasting 2,J25 Soaring 3,PT5.6512448S,14
J22 Dragons 1,J25 Warriors 1,J22 Zombies 2,J25 Explorers 4,PT7.9424673S,17
JMP Feathered Friends 3,JMP Devilish 1,J22 Raid 4,J22 Fangs 1,PT5.9179618S,20
J22 Demons 2,JMP Goblins 1,J25 Dinosaurs 2,J25 Ne'er-do-wells 1,PT3.3801585S,14
JMP Wizards 4,J22 Wolves 1,J22 Detective 1,J25 Dinner,PT13.0150392S,21
J25 Armed 2,JMP Predatory 3,J22 Zombies 4,J25 Healers 2,PT9.4014982S,25
J22 Treasure 3,J22 Merfolk 3,J22 Spirits 2,JMP Doctor 2,PT27.6333385S,23
J22 Experimental 1,J25 Inventive 2,J22 Law 1,J22 Goblins 1,PT5.2524072S,22
J25 Zealots 1,JMP Predatory 4,J22 Morbid 1,J25 Icky 1,PT3.0376183S,20
J25 Grave Robbers 1,J22 Cruel 2,JMP Witchcraft 1,J25 Bookworms 4,PT4.3990043S,21
J22 Inventive 4,J25 Grave Robbers 2,J22 Inventive 2,JMP Archaeology 4,PT7.2849095S,22
JMP Basri,J22 Zombies 1,J25 Vampires 4,JMP Predatory 4,PT2.1665271S,17
J25 Grave Robbers 4,JMP Seismic,J22 Raid 1,J25 Grave Robbers 3,PT6.3447775S,18
J22 Spirits 1,J22 Wolves 2,J22 Faeries 2,J25 Landfall 4,PT4.4123495S,18
JMP Doctor 2,J25 Zealots 3,J25 Landfall 3,J25 Bloody 3,PT2.6691926S,20
J25 Stalwart 2,J22 Inventive 3,JMP Legion 1,J25 Of the Coast 2,PT4.2048721S,18
J25 Soaring 4,JMP Above the Clouds 4,J25 Heroes 1,J25 Explorers 4,PT4.0693103S,14
J25 Icky 1,JMP Unicorns,JMP Feathered Friends 4,J22 Landfall 2,PT3.3913994S,19
JMP Plus One 4,J25 Ghastly 3,J25 Explorers 2,J25 Drowned 2,PT4.4045211S,16
J25 Inventive 4,J25 Icky 2,J22 Raid 3,JMP Liliana,PT6.8603385S,19
J25 Armed 4,J25 Bookworms 1,JMP Legion 4,J22 Ferocious 3,PT31.7187777S,25
JMP Spirits 1,JMP Heavily Armored 3,J25 Elves 4,JMP Spooky 1,PT4.5544144S,13
JMP Witchcraft 1,JMP Wizards 1,J22 Holy 1,J22 Merfolk 4,PT6.0932885S,17
J22 Wolves 4,JMP Walls,JMP Minotaurs 2,J22 Go to School 2,PT55.7752442S,34
J25 Enchanted 4,JMP Plus One 2,J25 Of the Coast 2,J22 Merfolk 4,PT5.2833771S,17
J25 Copied 2,JMP Vampires 3,J25 Armed 1,J25 Goblins 3,PT6.5182798S,17
J25 Surprise 4,J25 Zealots 2,JMP Basri,JMP Lands 1,PT3.53232S,14
J25 Heroes 2,JMP Dinosaurs 2,JMP Wizards 4,J22 Multi-Headed 2,PT2.8727875S,13
JMP Minotaurs 2,J22 Ferocious 3,J22 Ferocious 2,J25 Of the Coast 1,PT1.7727943S,14
J22 Inventive 3,JMP Elves 1,J22 Holy 4,J22 Goblins 3,PT31.7861636S,27
JMP Tree Hugging 2,J22 Unlucky Thirteen,J22 Raid 2,J25 Surprise 3,PT16.8481736S,20
J25 Heroes 1,J22 Knights,J22 Wolves 2,J25 Bookworms 1,PT5.5855073S,17
J22 Scrying 2,J22 Raid 2,J22 Inventive 1,JMP Lightning 1,PT12.4271857S,27
JMP Basri,JMP Angels 1,JMP Minions 3,J25 Landfall 3,PT4.6432854S,20
JMP Under the Sea 2,J22 Landfall 1,J25 Drowned 2,J25 Encounter 2,PT6.6746993S,18
J22 Cruel 3,J25 Angels 1,JMP Feathered Friends 2,J25 Drowned 2,PT5.4139966S,19
JMP Heavily Armored 3,J25 Angels 1,J22 Experimental 2,J22 Think Again 4,PT5.6455288S,20
JMP Vampires 1,J22 Zombies 4,J22 Zombies 1,J25 Drowned 1,PT4.2429524S,15
J22 Treasure 4,JMP Rainbow,J25 Ghastly 3,J25 Bloody 1,PT18.1856493S,23
J22 Blink 2,J25 Enchanted 2,J22 Ferocious 4,J22 Unlucky Thirteen,PT6.6717149S,21
J25 Healers 2,JMP Devilish 4,J22 Treasure 1,J22 Goblins 2,PT17.6472526S,19
J22 Speedy,J25 Angels 1,JMP Goblins 4,J25 Fun Guys 1,PT5.9209291S,16
JMP Dogs 2,JMP Smashing 2,J25 Fun Guys 2,J22 Cruel 3,PT22.7457491S,24
JMP Wizards 3,J22 Blink 4,JMP Minions 1,J25 Landfall 1,PT5.0224837S,21
J25 Enchanted 3,J22 Treasure 2,J25 Zealots 2,J25 Inventive 3,PT2.1294837S,15
J25 Surprise 1,JMP Feathered Friends 4,J25 Healers 1,J22 Inventive 4,PT7.9962608S,24
JMP Predatory 2,J22 Wolves 2,J25 Stoked 2,J25 Warriors 1,PT25.1624419S,21
J25 Ne'er-do-wells 1,JMP Elves 1,J22 Wolves 2,J25 Bookworms 4,PT5.1898137S,15
J22 Insects 4,JMP Spooky 2,J22 Blink 3,J25 Surprise 1,PT15.2653632S,20
JMP Lands 2,J25 Prideful,J25 Bloody 1,J22 Cruel 4,PT7.7509711S,21
JMP Dogs 1,J22 Law 2,J22 Detective 3,J25 Copied 2,PT8.21032S,20
J25 Dinosaurs 2,J22 Fangs 2,JMP Cats 1,J22 Cruel 4,PT4.4466429S,20
JMP Unicorns,J22 Law 2,J25 Soaring 4,J25 Bloody 3,PT3.4766835S,16
J25 Healers 2,JMP Vampires 2,JMP Doctor 2,J22 Zombies 1,PT29.8628803S,20
JMP Dinosaurs 3,J25 Treasures 2,J25 Dinner,J22 Detective 3,PT5.5075061S,20
J25 Giddyap,J22 Unlucky Thirteen,JMP Above the Clouds 3,J22 Vehicles,PT46.1164615S,24
JMP Spooky 3,J25 Healers 3,JMP Devilish 3,JMP Above the Clouds 2,PT4.6285751S,20
J25 Goblins 4,JMP Minions 1,J22 Inventive 4,JMP Spellcasting 1,PT2.380732S,11
J25 Of the Coast 1,JMP Heavily Armored 2,JMP Lands 2,J25 Ne'er-do-wells 1,PT1M3.9762709S,23
J22 Wolves 4,JMP Plus One 4,J25 Elves 4,JMP Wizards 2,PT2.9253649S,15
J25 Grave Robbers 4,JMP Spellcasting 2,JMP Plus One 3,JMP Elves 1,PT2.3468209S,13
J25 Legion 2,J25 Armed 4,J25 Stoked 3,J25 Bloody 4,PT4.7911515S,15
J25 Armed 3,J25 Legion 1,J22 Cats 2,J22 Detective 2,PT5.1829982S,14
J25 Ghastly 2,J22 Scrying 2,J25 Beasts 2,J22 Cruel 3,PT4.7748149S,19
J22 Boneyard 1,JMP Spooky 4,J22 Wolves 3,JMP Goblins 2,PT11.3599486S,17
J22 Law 3,J25 Inventive 2,JMP Above the Clouds 3,J22 Raid 2,PT10.8001145S,19
J25 Goblins 4,J25 Encounter 1,JMP Angels 2,J22 Ferocious 3,PT2.3057689S,11
JMP Angels 2,JMP Under the Sea 2,J25 Encounter 4,J22 Insects 1,PT12.7892983S,22
JMP Heavily Armored 3,J25 Warriors 2,J25 Copied 1,JMP Rogues 2,PT3.3966613S,16
JMP Under the Sea 2,J22 Gross 1,J25 Warriors 1,JMP Above the Clouds 1,PT5.8904424S,23
JMP Doctor 4,J22 Constellation 1,J25 Grave Robbers 2,JMP Plus One 1,PT10.1082071S,23
J22 Ferocious 1,J22 Teamwork 1,JMP Spellcasting 1,JMP Witchcraft 2,PT43.9133747S,54
JMP Wizards 3,JMP Tree Hugging 1,JMP Legion 3,J22 Multi-Headed 2,PT6.4329261S,20
J22 Goblins 4,JMP Archaeology 3,J22 Detective 1,JMP Spellcasting 1,PT20.4566773S,26
J22 Multi-Headed 1,JMP Angels 2,J22 Shapeshifters,JMP Liliana,PT3.4178381S,15
J22 Dragons 1,J25 Fun Guys 1,J22 Shapeshifters,JMP Spellcasting 1,PT10.0729742S,20
JMP Spooky 3,J25 Dragons 2,J25 Vampires 2,J25 Grave Robbers 4,PT13.6073707S,20
J25 Stalwart 1,JMP Dogs 1,JMP Predatory 3,JMP Milling,PT9.681508S,28
J22 Experimental 2,J25 Bloody 2,JMP Minotaurs 2,J22 Detective 1,PT3.7622549S,20
JMP Seismic,J25 Encounter 1,JMP Predatory 1,J25 Enchanted 1,PT2.0531264S,14
JMP Wizards 4,J22 Cycling 1,J25 Armed 3,J22 Boneyard 1,PT4.7100117S,19
JMP Heavily Armored 2,J25 Drowned 1,JMP Feathered Friends 4,J22 Goblins 2,PT6.4859998S,21
J25 Stalwart 4,J25 Of the Coast 2,J22 Zombies 2,J22 Ferocious 2,PT12.7156473S,23
J25 Heroes 1,JMP Dragons 2,J22 Elves 2,J22 Law 4,PT2.2729505S,15
JMP Rogues 1,J25 Landfall 2,JMP Dinosaurs 2,J22 Think Again 3,PT2.055161S,16
J22 Fiery 3,J25 Icky 1,J25 Clerics 3,J25 Wizards 2,PT4.4832379S,18
J22 Fiery 1,J22 Experimental 1,J22 Gross 2,J22 Teamwork 1,PT10.4606668S,24
J25 Surprise 2,J22 Cruel 3,J22 Morbid 1,J25 Giddyap,PT10.9351152S,27
JMP Goblins 3,JMP Spirits 1,J25 Landfall 4,J22 Blink 2,PT2.0595629S,15
J25 Bookworms 4,JMP Chandra,J22 Gigantic 1,J25 Elves 2,PT7.206568S,15
JMP Goblins 3,J22 Experimental 1,J25 Enchanted 1,JMP Heavily Armored 1,PT3.6270218S,18
J22 Goblins 1,JMP Plus One 1,JMP Dinosaurs 2,J22 Spicy,PT3.3797901S,17
J25 Landfall 2,JMP Vampires 4,J25 Armed 4,J22 Goblins 4,PT15.3460701S,27
JMP Heavily Armored 3,JMP Smashing 4,J22 Detective 3,JMP Archaeology 4,PT29.6711437S,25
JMP Dinosaurs 1,J22 Multi-Headed 2,JMP Phyrexian,JMP Doctor 4,PT7.3363234S,18
J25 Legion 1,JMP Plus One 1,J25 Elves 4,J22 Detective 1,PT3.2733414S,14
J22 Cycling 2,JMP Minions 3,JMP Rogues 1,J25 Armed 1,PT29.992304S,23
J22 Elves 1,J25 Bloody 4,JMP Above the Clouds 1,J25 Zealots 4,PT27.8838337S,18
J22 Faeries 1,JMP Angels 1,J25 Warriors 1,JMP Heavily Armored 1,PT8.7909436S,19
JMP Devilish 4,JMP Predatory 4,J22 Treasure 3,J25 Angels 2,PT4.2552391S,20
JMP Heavily Armored 2,J22 Law 2,J25 Elves 2,J25 Explorers 3,PT9.256712S,26
J22 Detective 4,J22 Ferocious 2,J25 Healers 1,J22 Speedy,PT5.509859S,22
J22 Merfolk 3,J22 Unlucky Thirteen,JMP Goblins 3,JMP Spooky 2,PT1.8207345S,12
J25 Healers 4,J22 Inventive 4,J25 Armed 4,J22 Speedy,PT7.2682867S,20
J25 Armed 4,JMP Chandra,J22 Elves 3,J22 Blink 4,PT1.5689403S,13
J22 Merfolk 1,J25 Soaring 4,JMP Heavily Armored 1,JMP Angels 2,PT5.3142775S,15
JMP Phyrexian,J25 Heroes 2,J22 Ferocious 2,JMP Feathered Friends 1,PT3.5446682S,17
J25 Icky 2,JMP Legion 2,J22 Merfolk 4,J25 Bloody 2,PT9.5470448S,23
J25 Ghastly 4,J25 Surprise 1,J22 Goblins 3,J22 Scrying 1,PT2.6374807S,14
JMP Liliana,J25 Fun Guys 1,JMP Chandra,JMP Wizards 3,PT4.2548721S,20
JMP Spooky 3,J25 Copied 2,JMP Well-Read 2,J22 Raid 1,PT1.120836S,11
J22 Treasure 1,J22 Blink 4,J25 Landfall 3,JMP Spellcasting 2,PT2.9789505S,15
J22 Blink 2,J25 Landfall 2,JMP Enchanted 2,J25 Surprise 2,PT2.9819174S,16
JMP Lightning 1,J25 Landfall 2,J25 Bookworms 1,J25 Beasts 2,PT3.1222144S,20
JMP Vampires 2,J25 Stoked 1,J25 Soaring 2,J22 Holy 1,PT3.4926546S,20
J22 Go to School 1,J22 Wolves 2,J25 Burning,J25 Fun Guys 2,PT4.1447527S,16
JMP Minotaurs 2,JMP Smashing 2,JMP Spellcasting 3,J25 Grave Robbers 1,PT11.0847614S,20
J25 Encounter 2,JMP Pirates 2,J25 Inventive 3,J22 Think Again 2,PT1.4872575S,11
J22 Speedy,JMP Minotaurs 1,JMP Enchanted 2,J25 Prideful,PT2.5440475S,15
J25 Healers 4,JMP Heavily Armored 3,J25 Bloody 3,J22 Gigantic 2,PT2.7097057S,13
JMP Doctor 1,JMP Vampires 4,J22 Shapeshifters,J22 Constellation 2,PT1.9376107S,11
J22 Knights,JMP Goblins 3,J22 Cruel 4,J22 Teamwork 2,PT4.5292226S,18
JMP Vampires 1,JMP Archaeology 1,J22 Wolves 2,J25 Bloody 4,PT11.1990491S,26
J22 Cruel 2,JMP Dinosaurs 3,J22 Inventive 4,J25 Zealots 4,PT3.3366218S,20
J22 Dragons 1,J22 Inventive 3,J25 Bloody 1,J25 Ne'er-do-wells 1,PT5.2270644S,15
J22 Cats 2,J22 Blink 3,J22 Gigantic 1,JMP Dogs 2,PT2.2213927S,17
J25 Inventive 1,JMP Smashing 4,JMP Predatory 3,J22 Insects 2,PT2.4449031S,15
JMP Predatory 4,J25 Too Many,J22 Ferocious 2,J22 Wolves 3,PT5.8845744S,19
JMP Liliana,J25 Ne'er-do-wells 1,J25 Dinosaurs 1,J22 Snow,PT2.5405928S,13
JMP Spellcasting 1,J22 Law 2,JMP Dinosaurs 2,J22 Gigantic 1,PT3.2511403S,17
JMP Feathered Friends 3,J22 Gross 4,JMP Smashing 1,JMP Above the Clouds 3,PT5.5059852S,22
JMP Archaeology 1,J25 Angels 1,J22 Teamwork 1,JMP Garruk,PT2.9523189S,19
J22 Wolves 3,J25 Landfall 3,JMP Spellcasting 3,JMP Minotaurs 1,PT3.3088523S,18
JMP Teferi,J22 Merfolk 3,J25 Encounter 1,J22 Goblins 2,PT29.7045323S,27
JMP Dinosaurs 4,J22 Detective 3,J25 Clerics 4,J25 Heroes 2,PT22.2231971S,22
JMP Predatory 1,J22 Gigantic 1,J25 Stoked 4,J22 Raid 1,PT3.3016689S,17
JMP Heavily Armored 4,J22 Go to School 2,J22 Gross 4,JMP Devilish 4,PT5.0240962S,19
J22 Blink 4,J25 Angels 1,JMP Reanimated 4,J25 Bloody 4,PT7.9066592S,22
J22 Think Again 2,J22 Detective 1,J22 Inventive 3,JMP Doctor 4,PT14.3469711S,24
J25 Inventive 2,J22 Vehicles,J25 Heroes 2,J22 Cats 2,PT4.0164594S,16
J25 Elves 3,J25 Elves 3,J25 Vampires 1,J22 Eldrazi,PT30.4287388S,31
J22 Merfolk 2,JMP Witchcraft 1,JMP Smashing 4,J25 Fun Guys 2,PT5.8284031S,19
J22 Cats 2,JMP Smashing 4,JMP Lightning 2,JMP Tree Hugging 1,PT2.053396S,13
J25 Wizards 1,J22 Faeries 1,J22 Cycling 1,J22 Constellation 2,PT8.6732897S,23
J25 Giddyap,J25 Healers 3,JMP Above the Clouds 2,J25 Legion 1,PT3.2909128S,14
JMP Legion 1,J22 Cruel 1,JMP Spooky 4,J25 Clerics 4,PT29.3941465S,34
J25 Stoked 1,JMP Predatory 2,J22 Holy 3,JMP Rogues 1,PT3.6209069S,23
J25 Elves 1,JMP Heavily Armored 3,J22 Experimental 1,JMP Heavily Armored 2,PT1.692715S,12
J25 Soaring 3,J22 Fangs 3,J22 Merfolk 2,J22 Dragons 2,PT11.9761208S,20
J22 Zombies 1,JMP Liliana,JMP Spellcasting 3,J22 Scrying 1,PT8.9624724S,20
J22 Treasure 4,JMP Minions 4,J25 Landfall 4,JMP Dragons 2,PT4.1618763S,18
JMP Goblins 4,J22 Zombies 2,J22 Spirits 1,J22 Scrying 1,PT2.0937127S,11
JMP Smashing 3,JMP Goblins 4,J22 Inventive 3,JMP Spirits 2,PT1.8005076S,12
J22 Elves 3,JMP Archaeology 3,J25 Inventive 2,JMP Minions 4,PT6.9163289S,19
J22 Spirits 1,J25 Explorers 4,J22 Eldrazi,J22 Cruel 4,PT12.3286368S,22
JMP Feathered Friends 4,JMP Vampires 2,J25 Bloody 3,J25 Surprise 1,PT4.0703688S,15
JMP Spirits 2,J22 Inventive 3,JMP Legion 2,J22 Blink 3,PT6.8868369S,18
J22 Blink 4,J25 Angels 1,J25 Chaos,J22 Treasure 3,PT9.9187707S,22
JMP Tree Hugging 3,J22 Cats 2,JMP Reanimated 1,J25 Landfall 3,PT6.643397S,23
JMP Smashing 1,J22 Wolves 4,J22 Treasure 3,JMP Well-Read 4,PT3.1470347S,16
JMP Doctor 3,JMP Reanimated 2,J22 Gross 4,J25 Enchanted 2,PT7.8801273S,23
J22 Teamwork 2,J22 Gross 4,J22 Spicy,J22 Go to School 1,PT1.7007463S,13
JMP Dinosaurs 4,J22 Detective 1,J25 Bloody 4,J22 Teamwork 2,PT4.012829S,21
J22 Blink 4,J22 Multi-Headed 2,J22 Think Again 2,J22 Detective 2,PT6.0812417S,19
J25 Bookworms 2,JMP Dinosaurs 4,J22 Fiery 3,J25 Landfall 2,PT11.2073338S,20
J25 Elves 3,JMP Reanimated 3,J25 Heroes 2,JMP Heavily Armored 3,PT3.475773S,20
J22 Merfolk 3,J25 Landfall 3,JMP Wizards 1,J22 Gross 2,PT4.0763284S,18
JMP Predatory 2,J25 Stoked 2,JMP Angels 2,JMP Dinosaurs 2,PT1.7123314S,14
J22 Gigantic 1,J25 Beasts 1,J25 Legion 1,J25 Explorers 2,PT24.5515054S,23
J22 Landfall 1,J25 Legion 2,JMP Minions 3,JMP Spellcasting 4,PT4.131428S,14
JMP Lands 1,J25 Ghastly 1,JMP Rogues 1,J25 Clerics 2,PT4.8489618S,22
J25 Enchanted 3,J22 Blink 3,JMP Dragons 2,J25 Chaos,PT2.299698S,13
J22 Snow,J22 Treasure 4,JMP Feathered Friends 4,JMP Spellcasting 2,PT20.336186S,17
J22 Goblins 3,J25 Stoked 4,J22 Fiery 1,J25 Inventive 3,PT2.4340475S,11
J22 Teamwork 1,JMP Spooky 4,J25 Elves 2,JMP Spooky 1,PT3.9102871S,16
J25 Encounter 3,JMP Cats 2,J25 Grave Robbers 2,J22 Gross 2,PT2.3435945S,13
J25 Goblins 4,J25 Angels 2,J22 Dragons 2,J25 Healers 2,PT26.2305975S,23
J22 Wolves 2,JMP Heavily Armored 2,JMP Above the Clouds 4,J25 Too Many,PT8.8701156S,17
J25 Treasures 1,J25 Surprise 4,J25 Ne'er-do-wells 2,JMP Predatory 1,PT8.8831512S,17
J22 Treasure 4,J25 Explorers 3,J22 Merfolk 2,JMP Wizards 1,PT3.6272056S,18
JMP Dinosaurs 2,JMP Doctor 3,J25 Angels 2,J22 Boneyard 1,PT5.9248763S,20
J22 Insects 3,JMP Devilish 2,J22 Fiery 4,J22 Landfall 2,PT6.4548394S,17
J25 Landfall 3,JMP Unicorns,J25 Grave Robbers 1,J22 Experimental 2,PT7.492012S,22
J25 Vampires 1,J22 Spirits 2,JMP Devilish 1,JMP Unicorns,PT11.6955159S,34
J25 Soaring 1,JMP Phyrexian,J25 Soaring 3,J25 Clerics 3,PT7.4139678S,21
J25 Healers 1,J22 Zombies 4,JMP Discarding 1,JMP Smashing 4,PT3.5845261S,13
JMP Dinosaurs 2,J22 Law 1,JMP Discarding 2,J25 Inventive 3,PT12.2608572S,25
J25 Legion 1,J22 Go to School 2,J22 Wolves 4,JMP Legion 1,PT29.8976198S,15
J22 Zombies 3,JMP Plus One 3,JMP Tree Hugging 1,J25 Bookworms 4,PT4M49.6052207S,27
JMP Doctor 4,J22 Treasure 3,JMP Dinosaurs 3,JMP Chandra,PT17.4579425S,24
JMP Spooky 2,JMP Witchcraft 2,J25 Zealots 2,JMP Minions 1,PT7.7164925S,21
JMP Predatory 3,J25 Elves 1,JMP Doctor 2,J22 Insects 4,PT11.3643391S,29
J22 Cruel 1,J25 Vampires 3,J22 Speedy,J25 Elves 3,PT4.3325739S,19
J25 Inventive 4,JMP Vampires 1,J22 Merfolk 3,JMP Devilish 2,PT21.0655911S,26
J25 Bookworms 1,J22 Blink 1,JMP Archaeology 2,J25 Treasures 2,PT15.5827754S,29
J22 Cats 1,J25 Ghastly 2,J25 Goblins 2,JMP Feathered Friends 2,PT3.69566S,15
J22 Holy 4,JMP Angels 2,J22 Morbid 1,J22 Raid 1,PT2.8620835S,14
J22 Dragons 1,J22 Experimental 1,J22 Raid 3,J22 Holy 1,PT19.3355339S,19
J22 Cats 1,JMP Rainbow,J22 Law 1,JMP Devilish 2,PT2.8596386S,16
J22 Elves 2,JMP Legion 4,J22 Law 1,J22 Cycling 2,PT2.1913181S,17
J22 Boneyard 1,JMP Minions 1,J25 Chaos,J25 Snakes,PT8.5417512S,15
JMP Minions 3,JMP Legion 3,J25 Bookworms 3,J22 Eldrazi,PT8.2766461S,24
J22 Zombies 4,JMP Goblins 2,J22 Treasure 3,J22 Goblins 4,PT2.3534008S,17
JMP Heavily Armored 3,J25 Soaring 4,J22 Law 1,J25 Ne'er-do-wells 1,PT12.804593S,20
JMP Dinosaurs 3,J22 Gross 3,J22 Shapeshifters,J22 Think Again 3,PT3.6915622S,14
JMP Above the Clouds 3,J25 Legion 1,JMP Vampires 2,J22 Law 1,PT4.4780197S,14
J22 Constellation 2,JMP Wizards 1,JMP Devilish 3,J25 Explorers 4,PT5.2812044S,20
JMP Goblins 1,J22 Faeries 1,J22 Constellation 2,J22 Inventive 2,PT5.3927707S,22
J25 Treasures 1,JMP Rogues 2,J22 Insects 2,J22 Detective 1,PT5.2440998S,16
JMP Phyrexian,J22 Holy 2,J22 Gross 2,J25 Stoked 4,PT15.3146487S,26
JMP Cats 1,J25 Nefarious,J25 Ne'er-do-wells 2,JMP Rogues 1,PT3.0060937S,15
J22 Cycling 2,J25 Too Many,J25 Ghastly 2,J25 Zealots 4,PT2.9755211S,18
J25 Dragons 2,JMP Doctor 4,JMP Vampires 4,JMP Smashing 1,PT4.2790002S,16
J25 Ghastly 1,JMP Minions 2,JMP Predatory 2,J25 Bloody 3,PT4.2844343S,20
J25 Armed 3,JMP Teferi,JMP Teferi,J25 Beasts 2,PT5.5024863S,16
J22 Goblins 4,J22 Fiery 4,JMP Heavily Armored 3,J25 Bookworms 2,PT2.8399158S,13
J22 Gigantic 1,J22 Elves 1,JMP Smashing 2,J22 Fiery 4,PT1.4014359S,12
JMP Cats 2,J22 Cats 2,J22 Wolves 3,JMP Reanimated 4,PT5.4969309S,18
J25 Landfall 1,J22 Fangs 2,J22 Fangs 3,JMP Elves 1,PT11.615431S,25
J22 Fangs 1,J22 Multi-Headed 1,J25 Beasts 2,J22 Think Again 2,PT4.3764264S,17
J25 Dinosaurs 2,J22 Teamwork 2,JMP Witchcraft 1,J25 Drowned 1,PT5.2331457S,17
J25 Armed 3,J22 Go to School 1,JMP Legion 2,J25 Armed 4,PT9.9121722S,25
JMP Vampires 2,J25 Ghastly 4,JMP Spellcasting 4,JMP Legion 1,PT13.5470499S,22
JMP Cats 2,J25 Healers 4,J25 Grave Robbers 1,J22 Insects 2,PT8.7217443S,29
J22 Vehicles,J25 Ne'er-do-wells 2,J25 Bookworms 2,JMP Lands 2,PT1M2.4387442S,31
JMP Devilish 2,J25 Goblins 3,J22 Snow,JMP Doctor 4,PT6.4582859S,17
JMP Plus One 1,J22 Inventive 4,J22 Multi-Headed 2,J25 Icky 1,PT3.519424S,17
J22 Boneyard 2,J25 Prideful,JMP Unicorns,J25 Elves 2,PT17.3867242S,31
J25 Landfall 4,JMP Pirates 2,J22 Zombies 3,J25 Zealots 2,PT30.6318756S,25
